record_id,yaw,pitch,ocs_total_phase63,n_pix_contrib,ocs_g1_err,ocs_g5_err,gain_g1_to_g5,hardcase_labels,neural_entropy,neural_margin,pdb_nearest_distance,pdb_cand_yaw_spread,roll_err_mean15,roll_err_mean30,roll_sensitivity_30_minus_15,local_contrast,glint_flag
yaw070_pitch+075,70.0,75.0,0.038718953145054635,4033,,,,,,,,,92.193,68.3015,-23.891499999999994,0.008030075376866397,0
yaw070_pitch+080,70.0,80.0,0.038408378423201994,3898,,,,,,,,,96.7005,67.408,-29.292500000000004,0.008280468899813515,0
yaw070_pitch+085,70.0,85.0,0.03795464593174813,3754,,,,,,,,,26.131,68.451,42.31999999999999,0.008566619790841175,0
yaw070_pitch+090,70.0,90.0,0.037084780604754175,3587,,,,,,,,,30.938,73.2035,42.2655,0.009223694610968614,0
yaw075_pitch-090,75.0,-90.0,0.033028607143020805,3574,,,,,,,,,25.7935,81.8225,56.029,0.0037620022190407165,0
yaw075_pitch-085,75.0,-85.0,0.033297171226318034,3465,,,,,,,,,24.1725,144.0485,119.87599999999999,0.0034882249285441216,0
yaw075_pitch-080,75.0,-80.0,0.03332601245464861,3425,,,,,,,,,18.157,66.379,48.22200000000001,0.0035072110930253406,0
yaw075_pitch-075,75.0,-75.0,0.03365147943590191,3418,,,,,,,,,12.575,66.071,53.495999999999995,0.0035866243595302633,0
yaw075_pitch-070,75.0,-70.0,0.03326902891268857,3373,9.31,2.688,6.623,disagreement-hard,4.917205,9.1e-05,3e-06,85.7321,12.335,60.545,48.21,0.0035937919008532243,0
yaw075_pitch-065,75.0,-65.0,0.033574518174775414,3391,,,,,,,,,10.056000000000001,55.637,45.581,0.003710347535113012,0
yaw075_pitch-060,75.0,-60.0,0.03297763035747803,3347,,,,,,,,,9.9985,53.2715,43.273,0.003802562120839778,0
yaw075_pitch-055,75.0,-55.0,0.03236935218555864,3320,,,,,,,,,10.3605,48.8435,38.483,0.003850057162604892,0
yaw075_pitch-050,75.0,-50.0,0.03155000177390288,3303,,,,,,,,,9.2105,47.1015,37.891000000000005,0.00360908829668289,0
yaw075_pitch-045,75.0,-45.0,0.031646068332698285,4585,,,,,,,,,6.596,47.178000000000004,40.58200000000001,0.003370050610280312,0
yaw075_pitch-040,75.0,-40.0,0.031731045119068324,4493,,,,,,,,,3.911,47.6085,43.6975,0.0033482797839042705,0
yaw075_pitch-035,75.0,-35.0,0.032002072510123325,4399,,,,,,,,,1.0899999999999999,47.241,46.150999999999996,0.00340350718048988,0
yaw075_pitch-030,75.0,-30.0,0.03200727282650084,4306,,,,,,,,,3.267,45.01,41.742999999999995,0.0034321324417340565,0
yaw075_pitch-025,75.0,-25.0,0.03197794773414642,4203,9.41,5.703,3.706,disagreement-hard,4.917075,0.000872,0.0,0.0,7.2225,40.524,33.301500000000004,0.0035819980207416405,0
yaw075_pitch-020,75.0,-20.0,0.03177902585767556,4097,,,,,,,,,9.8615,108.39399999999999,98.5325,0.00368846796151949,0
yaw075_pitch-015,75.0,-15.0,0.03213888139722981,4016,,,,,,,,,10.899,20.4575,9.5585,0.0037565702955275407,0
yaw075_pitch-010,75.0,-10.0,0.031639369992852995,3871,,,,,,,,,9.174,25.031499999999998,15.857499999999998,0.0037019397867592285,0
yaw075_pitch-005,75.0,-5.0,0.03139189553847399,3750,,,,,,,,,80.254,24.825499999999998,-55.42850000000001,0.0036160560608141865,0
yaw075_pitch+000,75.0,0.0,0.03132636373209263,3644,,,,,,,,,51.114000000000004,20.675,-30.439000000000004,0.0036839063823098164,0
yaw075_pitch+005,75.0,5.0,0.031003000826215765,3477,,,,,,,,,4.56,14.536,9.975999999999999,0.0037743012849620478,0
yaw075_pitch+010,75.0,10.0,0.030376668172436838,3318,,,,,,,,,6.232,21.3655,15.133500000000002,0.003766607419325267,0
yaw075_pitch+015,75.0,15.0,0.030400145352624253,3285,,,,,,,,,7.7675,29.404,21.636499999999998,0.0035966220777351385,0
yaw075_pitch+020,75.0,20.0,0.030193173738302104,3296,,,,,,,,,7.3495,39.370000000000005,32.020500000000006,0.003555985441944416,0
yaw075_pitch+025,75.0,25.0,0.03026059212562493,3253,,,,,,,,,5.173,54.436499999999995,49.26349999999999,0.003427485331005016,0
yaw075_pitch+030,75.0,30.0,0.030334374057988667,3224,,,,,,,,,6.257,67.19550000000001,60.93850000000001,0.003282962722730466,0
yaw075_pitch+035,75.0,35.0,0.030588407558024278,3184,,,,,,,,,9.4025,74.1985,64.79599999999999,0.00311148455065767,0
yaw075_pitch+040,75.0,40.0,0.03129970722314246,3207,,,,,,,,,13.7305,86.232,72.5015,0.002938475669857915,0
yaw075_pitch+045,75.0,45.0,0.031499924291192305,4613,,,,,,,,,19.3875,79.73949999999999,60.35199999999999,0.0029177425240936236,0
yaw075_pitch+050,75.0,50.0,0.032074547032119594,4502,,,,,,,,,22.818,73.2275,50.40950000000001,0.0030839091888137243,0
yaw075_pitch+055,75.0,55.0,0.03240873822834833,4383,,,,,,,,,26.8245,70.1135,43.289,0.0032741419793260243,0
yaw075_pitch+060,75.0,60.0,0.03228815344858693,4222,,,,,,,,,30.2835,73.9245,43.64099999999999,0.003493946376250355,0
yaw075_pitch+065,75.0,65.0,0.032360412919905934,4070,,,,,,,,,31.7905,75.2475,43.457,0.003742964063614511,0
yaw075_pitch+070,75.0,70.0,0.03185870702111793,3930,,,,,,,,,33.108000000000004,76.125,43.016999999999996,0.0038957710104791862,0
yaw075_pitch+075,75.0,75.0,0.03181534009704112,3757,,,,,,,,,114.40299999999999,80.127,-34.275999999999996,0.00399478015901053,0
yaw075_pitch+080,75.0,80.0,0.0313526365710845,3617,,,,,,,,,117.50899999999999,85.089,-32.41999999999999,0.004101446822282924,0
yaw075_pitch+085,75.0,85.0,0.03076385958558081,3479,,,,,,,,,55.9245,86.4275,30.502999999999993,0.003945969459195724,0
yaw075_pitch+090,75.0,90.0,0.030798951946098274,3401,,,,,,,,,65.36,86.437,21.076999999999998,0.004082013266861473,0
yaw080_pitch-090,80.0,-90.0,0.030682169653312164,3230,,,,,,,,,49.289,92.8075,43.5185,0.0019476445812777188,0
yaw080_pitch-085,80.0,-85.0,0.030627304849274728,3132,,,,,,,,,49.272000000000006,88.484,39.21199999999999,0.0019155153380608428,0
yaw080_pitch-080,80.0,-80.0,0.030515583578677452,3099,,,,,,,,,42.181,75.89,33.709,0.002143619041591188,0
yaw080_pitch-075,80.0,-75.0,0.030410453122586834,3106,,,,,,,,,36.771,67.09450000000001,30.32350000000001,0.0021855120743074705,0
yaw080_pitch-070,80.0,-70.0,0.030245088926800223,3088,,,,,,,,,28.944000000000003,71.937,42.992999999999995,0.002229427927456784,0
yaw080_pitch-065,80.0,-65.0,0.03001970359823719,3090,,,,,,,,,25.7925,79.1935,53.400999999999996,0.0021349238462383888,0
yaw080_pitch-060,80.0,-60.0,0.029256190606181953,3028,,,,,,,,,24.000999999999998,79.4135,55.4125,0.001993787675191351,0
yaw080_pitch-055,80.0,-55.0,0.0293095036240823,4569,,,,,,,,,21.0355,75.25,54.2145,0.001705306661200362,0
yaw080_pitch-050,80.0,-50.0,0.02942991489704727,4471,10.979,8.06,2.919,disagreement-hard,4.917314,0.00011,1e-06,0.0,22.734,67.2485,44.514500000000005,0.0016470202909185314,0
yaw080_pitch-045,80.0,-45.0,0.029333919207225057,4365,,,,,,,,,23.1605,56.833999999999996,33.6735,0.0016797278493942136,0
yaw080_pitch-040,80.0,-40.0,0.029161270169746067,4250,,,,,,,,,21.0545,61.212,40.1575,0.0018318899496968036,0
yaw080_pitch-035,80.0,-35.0,0.028973552922312296,4154,,,,,,,,,20.902,64.4845,43.582499999999996,0.0019275966651714424,0
yaw080_pitch-030,80.0,-30.0,0.029043757193408792,4090,,,,,,,,,19.745,61.156000000000006,41.411,0.002052176072356998,0
yaw080_pitch-025,80.0,-25.0,0.02924466828864436,3957,,,,,,,,,85.1355,123.02350000000001,37.88800000000002,0.0021414703676368024,0
yaw080_pitch-020,80.0,-20.0,0.028935317889397516,3835,,,,,,,,,48.787000000000006,46.282500000000006,-2.5045,0.002256934558615524,0
yaw080_pitch-015,80.0,-15.0,0.028761317453912527,3731,,,,,,,,,11.9305,49.012,37.0815,0.0022925205581876204,0
yaw080_pitch-010,80.0,-10.0,0.028404690118274956,3587,,,,,,,,,12.889,42.20099999999999,29.311999999999994,0.0023626823689941456,0
yaw080_pitch-005,80.0,-5.0,0.028277123522775505,3466,,,,,,,,,14.808,35.6515,20.8435,0.0023166105106173576,0
yaw080_pitch+000,80.0,0.0,0.028104919249197224,3381,,,,,,,,,14.8455,33.327999999999996,18.482499999999995,0.002437681598160303,0
yaw080_pitch+005,80.0,5.0,0.027561053642634337,3224,,,,,,,,,13.9485,40.526500000000006,26.578000000000007,0.0024392957001186447,0
yaw080_pitch+010,80.0,10.0,0.027201982549300563,3051,0.035,5.801,-5.765,ambiguous-flux;disagreement-hard,4.917318,0.000289,1e-06,80.1951,11.651,50.29899999999999,38.647999999999996,0.0023419324223956928,0
yaw080_pitch+015,80.0,15.0,0.027176403737494415,3007,,,,,,,,,9.742,61.585499999999996,51.84349999999999,0.0021547027046223133,0
yaw080_pitch+020,80.0,20.0,0.027337823708359354,2965,,,,,,,,,17.282,71.1545,53.8725,0.001970313244231345,0
yaw080_pitch+025,80.0,25.0,0.02724994129408853,2930,,,,,,,,,22.0895,81.076,58.98649999999999,0.0017631950044474237,0
yaw080_pitch+030,80.0,30.0,0.027788467290085217,2895,,,,,,,,,29.8845,89.274,59.3895,0.0015896955392901563,0
yaw080_pitch+035,80.0,35.0,0.028494698601741475,4600,,,,,,,,,30.008,89.8355,59.8275,0.0014861923203554964,0
yaw080_pitch+040,80.0,40.0,0.029106989423798024,4509,,,,,,,,,33.920500000000004,80.6265,46.70599999999999,0.0014823137714219115,0
yaw080_pitch+045,80.0,45.0,0.029471038451558962,4415,,,,,,,,,42.137,80.916,38.778999999999996,0.001645614824773503,0
yaw080_pitch+050,80.0,50.0,0.029651104293645925,4303,,,,,,,,,47.675000000000004,81.972,34.29699999999999,0.0018832797302902396,0
yaw080_pitch+055,80.0,55.0,0.02951335944734179,4151,,,,,,,,,52.733,90.94699999999999,38.21399999999999,0.002151604630802953,0
yaw080_pitch+060,80.0,60.0,0.029156150497372524,3979,,,,,,,,,57.260000000000005,88.69149999999999,31.431499999999986,0.002343371795678756,0
yaw080_pitch+065,80.0,65.0,0.02899702277122662,3833,,,,,,,,,58.716,88.27900000000001,29.56300000000001,0.00241649574628279,0
yaw080_pitch+070,80.0,70.0,0.028546999903955594,3670,,,,,,,,,59.4265,95.2465,35.82,0.0025243928415552216,0
yaw080_pitch+075,80.0,75.0,0.028059230755309028,3488,,,,,,,,,57.980000000000004,97.1965,39.216499999999996,0.002500210942742165,0
yaw080_pitch+080,80.0,80.0,0.02783946606944726,3314,,,,,,,,,131.9715,93.8125,-38.15899999999999,0.002508539268970822,0
yaw080_pitch+085,80.0,85.0,0.027423186608445393,3158,,,,,,,,,132.767,105.2515,-27.515500000000003,0.002497384431496795,0
yaw080_pitch+090,80.0,90.0,0.027241265954267013,3048,,,,,,,,,66.50200000000001,90.982,24.47999999999999,0.0026300492553960053,0
yaw085_pitch-090,85.0,-90.0,0.028469110014904542,2937,,,,,,,,,73.9805,91.425,17.44449999999999,0.0023986161152864116,0
yaw085_pitch-085,85.0,-85.0,0.02817331025208314,2837,,,,,,,,,119.02,99.57350000000001,-19.446499999999986,0.0022240919825271266,0
yaw085_pitch-080,85.0,-80.0,0.02785183392714774,2782,,,,,,,,,119.3465,89.5895,-29.757000000000005,0.0020469116073399546,0
yaw085_pitch-075,85.0,-75.0,0.027317418331596066,2771,,,,,,,,,92.4505,95.3015,2.850999999999999,0.0017863841266963984,0
yaw085_pitch-070,85.0,-70.0,0.02786366660191275,4600,,,,,,,,,50.1235,106.648,56.524499999999996,0.0015059983655437911,0
yaw085_pitch-065,85.0,-65.0,0.027869267694552446,4514,,,,,,,,,51.6295,110.50399999999999,58.87449999999999,0.0013080930922745523,0
yaw085_pitch-060,85.0,-60.0,0.027997750699187973,4398,10.132,14.416,-4.284,disagreement-hard,4.91731,0.00089,0.0,0.0,46.910000000000004,110.18249999999999,63.27249999999999,0.0013162864008904943,0
yaw085_pitch-055,85.0,-55.0,0.02792100693249644,4311,,,,,,,,,106.7175,91.635,-15.082499999999996,0.00140530791171746,0
yaw085_pitch-050,85.0,-50.0,0.02750949768651756,4210,,,,,,,,,111.195,76.8655,-34.329499999999996,0.001615786012863947,0
yaw085_pitch-045,85.0,-45.0,0.027175162308584744,4147,,,,,,,,,97.69500000000001,76.159,-21.536,0.001713186863361478,0
yaw085_pitch-040,85.0,-40.0,0.027073277162714682,4015,,,,,,,,,34.035,77.52799999999999,43.492999999999995,0.0017284322457492354,0
yaw085_pitch-035,85.0,-35.0,0.02683599317792884,3887,,,,,,,,,36.194,75.1685,38.97449999999999,0.0017938870737631632,0
yaw085_pitch-030,85.0,-30.0,0.0266682683122077,3793,,,,,,,,,34.9425,133.0625,98.12,0.001924606422160427,0
yaw085_pitch-025,85.0,-25.0,0.026336738368110124,3664,2.117,1.956,0.161,disagreement-hard,4.916923,0.000132,0.0,0.0,33.79,63.1085,29.3185,0.002049972108384736,0
yaw085_pitch-020,85.0,-20.0,0.026137738291392987,3540,,,,,,,,,31.3905,61.533,30.142500000000002,0.0021480468250669946,0
yaw085_pitch-015,85.0,-15.0,0.025849252695356317,3402,,,,,,,,,33.913,60.6495,26.736500000000007,0.0021691355375760835,0
yaw085_pitch-010,85.0,-10.0,0.02576074956663066,3374,,,,,,,,,34.0685,57.992000000000004,23.923500000000004,0.002287631820916368,0
yaw085_pitch-005,85.0,-5.0,0.02514287964575368,3207,,,,,,,,,33.879000000000005,51.913,18.033999999999992,0.0022981170687816355,0
yaw085_pitch+000,85.0,0.0,0.02522088683517415,3113,14.433,7.222,7.211,ambiguous-flux;disagreement-hard,4.917242,0.000136,2e-06,85.3361,30.5125,56.8035,26.291,0.0022089379355832647,0
yaw085_pitch+005,85.0,5.0,0.024572110710713302,2858,,,,,,,,,27.867,72.4465,44.579499999999996,0.002020168344991566,0
yaw085_pitch+010,85.0,10.0,0.024301606283805288,2689,,,,,,,,,34.4435,85.554,51.1105,0.0016887505082783041,0
yaw085_pitch+015,85.0,15.0,0.024555287882732646,2645,,,,,,,,,49.403499999999994,95.46199999999999,46.058499999999995,0.0014902437651460876,0
yaw085_pitch+020,85.0,20.0,0.025062470242517843,4681,,,,,,,,,49.659499999999994,95.7735,46.114000000000004,0.0013423573244027154,0
yaw085_pitch+025,85.0,25.0,0.025722949522585803,4592,,,,,,,,,48.8125,97.16,48.3475,0.0012080691733598603,0
yaw085_pitch+030,85.0,30.0,0.026523568531500175,4496,,,,,,,,,46.013999999999996,96.12049999999999,50.1065,0.0011703375545304984,0
yaw085_pitch+035,85.0,35.0,0.02746404868088359,4395,,,,,,,,,45.0545,93.3405,48.28600000000001,0.001208223435564433,0
yaw085_pitch+040,85.0,40.0,0.027663855197640475,4275,,,,,,,,,53.024,92.836,39.812,0.0014156618076065566,0
yaw085_pitch+045,85.0,45.0,0.027377964872277172,4135,,,,,,,,,60.275499999999994,88.82350000000001,28.548000000000016,0.0017185099785632305,0
yaw085_pitch+050,85.0,50.0,0.027211554748196587,4015,5.034,10.629,-5.595,disagreement-hard,4.917319,0.000422,0.0,0.0,63.445499999999996,82.1285,18.683000000000007,0.002010477012907852,0
yaw085_pitch+055,85.0,55.0,0.02664526277725565,3864,,,,,,,,,66.227,79.5525,13.325499999999991,0.0022005020840159747,0
yaw085_pitch+060,85.0,60.0,0.026196737933452396,3676,,,,,,,,,68.91749999999999,78.578,9.660500000000013,0.0022617970254915423,0
yaw085_pitch+065,85.0,65.0,0.025984666196818273,3531,,,,,,,,,70.411,81.4415,11.030500000000004,0.0022626538680337732,0
yaw085_pitch+070,85.0,70.0,0.02560305388249473,3360,,,,,,,,,71.7285,96.729,25.000500000000002,0.0022899320078479182,0
yaw085_pitch+075,85.0,75.0,0.0251893892422278,3193,,,,,,,,,70.95700000000001,89.3505,18.39349999999999,0.0022823300885944572,0
yaw085_pitch+080,85.0,80.0,0.024940086857092036,3001,,,,,,,,,71.4255,79.7915,8.366,0.002347930931130733,0
yaw085_pitch+085,85.0,85.0,0.02437009014948366,2820,,,,,,,,,70.155,141.5695,71.4145,0.0024843370564219154,0
yaw085_pitch+090,85.0,90.0,0.02422439575939378,2696,,,,,,,,,71.0265,85.544,14.517499999999998,0.002648163120567565,0
yaw090_pitch-090,90.0,-90.0,0.024822483461720002,2625,,,,,,,,,85.446,104.3865,18.9405,0.002360361043558523,0
yaw090_pitch-085,90.0,-85.0,0.024789710227256234,4541,,,,,,,,,61.831999999999994,92.1135,30.28150000000001,0.0020651948860138034,0
yaw090_pitch-080,90.0,-80.0,0.025037404619827897,4469,,,,,,,,,60.682,81.20100000000001,20.519000000000005,0.0018030542198210417,0
yaw090_pitch-075,90.0,-75.0,0.02620682576522232,4415,,,,,,,,,59.346000000000004,81.9995,22.653499999999994,0.001663742619363931,0
yaw090_pitch-070,90.0,-70.0,0.026716486095311465,4336,,,,,,,,,60.013000000000005,86.1515,26.138499999999993,0.0014766980162360388,0
yaw090_pitch-065,90.0,-65.0,0.026255796225696515,4244,,,,,,,,,61.4895,89.78899999999999,28.299499999999988,0.001631328006342081,0
yaw090_pitch-060,90.0,-60.0,0.02621804016929019,4185,,,,,,,,,61.6195,84.35549999999999,22.73599999999999,0.001710576624672222,0
yaw090_pitch-055,90.0,-55.0,0.025786496997717845,4104,,,,,,,,,62.553000000000004,89.0065,26.4535,0.0019195979407620606,0
yaw090_pitch-050,90.0,-50.0,0.025236861679234224,3985,,,,,,,,,63.0665,99.5675,36.501,0.0019311773811358027,0
yaw090_pitch-045,90.0,-45.0,0.02486953557240268,3862,,,,,,,,,59.1625,95.20750000000001,36.04500000000001,0.0019629587554446243,0
yaw090_pitch-040,90.0,-40.0,0.024549432639292545,3770,19.357,6.01,13.347,,4.916988,0.00046,0.0,0.0,56.80800000000001,92.17399999999999,35.365999999999985,0.0019382432010446593,0
yaw090_pitch-035,90.0,-35.0,0.024561485252250215,3664,,,,,,,,,53.1735,77.865,24.691499999999998,0.0020261986225766568,0
yaw090_pitch-030,90.0,-30.0,0.024121574654326072,3516,,,,,,,,,51.9995,85.565,33.5655,0.0021408288812415494,0
yaw090_pitch-025,90.0,-25.0,0.02368132193032446,3459,,,,,,,,,48.763999999999996,84.587,35.82300000000001,0.002225706848159748,0
yaw090_pitch-020,90.0,-20.0,0.02355159994053696,3336,,,,,,,,,47.855000000000004,76.87899999999999,29.023999999999987,0.002273371120145324,0
yaw090_pitch-015,90.0,-15.0,0.02301149283331083,3188,,,,,,,,,47.3845,71.885,24.500500000000002,0.0023096942181325374,0
yaw090_pitch-010,90.0,-10.0,0.022562137111890868,3034,,,,,,,,,48.894999999999996,72.22,23.325000000000003,0.0021263154042838045,0
yaw090_pitch-005,90.0,-5.0,0.022274819632032983,2901,,,,,,,,,53.9025,70.8595,16.956999999999994,0.0019101595375999036,0
yaw090_pitch+000,90.0,0.0,0.0222607167063682,2785,,,,,,,,,54.77,91.4105,36.640499999999996,0.0016421260551924624,0
yaw090_pitch+005,90.0,5.0,0.022462839905421084,4819,,,,,,,,,60.809,98.745,37.93600000000001,0.0014583402029524559,0
yaw090_pitch+010,90.0,10.0,0.022902332620779176,4604,,,,,,,,,58.189499999999995,99.987,41.7975,0.0011892036694148914,0
yaw090_pitch+015,90.0,15.0,0.023588449362837993,4546,36.909,8.048,28.861,ambiguous-flux;disagreement-hard;ocs-hard,4.917318,0.000266,2e-06,86.3771,62.372499999999995,100.2735,37.901,0.000957149020629211,0
yaw090_pitch+020,90.0,20.0,0.024064341849081017,4450,,,,,,,,,64.634,102.73349999999999,38.09949999999999,0.0007902580872218984,0
yaw090_pitch+025,90.0,25.0,0.024540180572654724,4349,19.509,17.575,1.935,disagreement-hard;robust-easy,4.917317,3.7e-05,7e-06,2.0,63.7375,108.40549999999999,44.66799999999999,0.0009180250708524379,0
yaw090_pitch+030,90.0,30.0,0.02556825477290081,4265,,,,,,,,,56.894,108.997,52.103,0.0011445846249884956,0
yaw090_pitch+035,90.0,35.0,0.025803070562413488,4158,,,,,,,,,54.1275,102.664,48.536500000000004,0.0014453461323423247,0
yaw090_pitch+040,90.0,40.0,0.025493329161935252,4026,,,,,,,,,61.777,80.19,18.412999999999997,0.0017974925327741975,0
yaw090_pitch+045,90.0,45.0,0.024936729134017455,3886,,,,,,,,,69.631,76.8675,7.236500000000007,0.002034975378342567,0
yaw090_pitch+050,90.0,50.0,0.024503294493988248,3762,,,,,,,,,73.0415,78.5935,5.552000000000007,0.00214833121736889,0
yaw090_pitch+055,90.0,55.0,0.02384436455629968,3577,,,,,,,,,81.92349999999999,79.634,-2.2894999999999897,0.0022004599291957153,0
yaw090_pitch+060,90.0,60.0,0.023383755330688705,3386,,,,,,,,,87.911,80.04499999999999,-7.866000000000014,0.002217703999909254,0
yaw090_pitch+065,90.0,65.0,0.023004633205457592,3204,,,,,,,,,92.87950000000001,80.6715,-12.208000000000013,0.0022483927090581612,0
yaw090_pitch+070,90.0,70.0,0.022804237743095923,3077,,,,,,,,,92.273,101.6025,9.32950000000001,0.002299235698867072,0
yaw090_pitch+075,90.0,75.0,0.022270203373744857,2852,,,,,,,,,83.412,90.20349999999999,6.791499999999985,0.002322353646673145,0
yaw090_pitch+080,90.0,80.0,0.02177558192851814,2650,,,,,,,,,84.233,79.38250000000001,-4.850499999999997,0.002186653309151597,0
yaw090_pitch+085,90.0,85.0,0.021311949774636962,2465,79.9,0.343,79.557,,4.916146,0.000481,6e-06,81.2034,90.396,82.963,-7.433000000000007,0.0021270746492530433,0
yaw090_pitch+090,90.0,90.0,0.0202573815753275,2240,,,,,,,,,88.3945,98.801,10.406500000000008,0.002137843464651984,0
yaw095_pitch-090,95.0,-90.0,0.022147336124295203,4405,,,,,,,,,103.2835,85.06299999999999,-18.220500000000015,0.0020212637593788885,0
yaw095_pitch-085,95.0,-85.0,0.02272605215936363,4268,,,,,,,,,75.5455,78.1135,2.567999999999998,0.0017511301727012735,0
yaw095_pitch-080,95.0,-80.0,0.02337977444940159,4243,,,,,,,,,74.269,70.1285,-4.140500000000003,0.00154896329147957,0
yaw095_pitch-075,95.0,-75.0,0.024229417681459475,4198,,,,,,,,,75.311,66.531,-8.780000000000001,0.0017402783611815756,0
yaw095_pitch-070,95.0,-70.0,0.02379286725036761,4083,,,,,,,,,75.20150000000001,63.611000000000004,-11.590500000000006,0.0019122639184460458,0
yaw095_pitch-065,95.0,-65.0,0.024184833766049962,4001,,,,,,,,,81.4035,68.7495,-12.653999999999996,0.002174881422859279,0
yaw095_pitch-060,95.0,-60.0,0.023200805854520223,3909,,,,,,,,,77.7405,79.4075,1.6670000000000016,0.0021200885569390253,0
yaw095_pitch-055,95.0,-55.0,0.023187071936267567,3803,,,,,,,,,75.0205,91.003,15.982500000000002,0.002056308161151564,0
yaw095_pitch-050,95.0,-50.0,0.022664772491373664,3678,,,,,,,,,73.145,96.37049999999999,23.225499999999997,0.002054373315995596,0
yaw095_pitch-045,95.0,-45.0,0.022221364876186256,3594,,,,,,,,,64.606,144.3125,79.7065,0.0020024692771419654,0
yaw095_pitch-040,95.0,-40.0,0.02185555878664175,3549,,,,,,,,,59.187000000000005,103.33850000000001,44.151500000000006,0.0020050815013843495,0
yaw095_pitch-035,95.0,-35.0,0.02183371892411079,3425,,,,,,,,,59.804,100.357,40.553,0.0021584407374883666,0
yaw095_pitch-030,95.0,-30.0,0.02113063517236724,3284,,,,,,,,,69.244,101.2935,32.049499999999995,0.0022714909540678084,0
yaw095_pitch-025,95.0,-25.0,0.020630178033761992,3130,,,,,,,,,77.819,96.6575,18.838499999999996,0.002215637497307403,0
yaw095_pitch-020,95.0,-20.0,0.020146251694092704,2977,89.932,2.995,86.938,,4.917302,0.000241,1e-06,53.5467,88.3325,93.4735,5.141000000000005,0.0020012651155371618,0
yaw095_pitch-015,95.0,-15.0,0.02003015976285577,5074,,,,,,,,,89.8755,91.24549999999999,1.3699999999999903,0.0017418495446453776,0
yaw095_pitch-010,95.0,-10.0,0.020083238180017282,4993,,,,,,,,,83.10900000000001,89.12899999999999,6.019999999999982,0.001508594094421726,0
