yaw,pitch,roll,ocs_no_occ,ocs_with_occ,occlusion_ratio,visible_faces_no_occ,visible_faces_with_occ,ocs_no_occ_jinshuzhuti,ocs_no_occ_taiyangnengban,ocs_no_occ_yinshenban,ocs_with_occ_jinshuzhuti,ocs_with_occ_taiyangnengban,ocs_with_occ_yinshenban,visible_faces_no_occ_jinshuzhuti,visible_faces_no_occ_taiyangnengban,visible_faces_no_occ_yinshenban,visible_faces_with_occ_jinshuzhuti,visible_faces_with_occ_taiyangnengban,visible_faces_with_occ_yinshenban
90.0,-65.0,0.0,0.03508087506105307,0.00909406690638862,0.7407685272798429,36758,5465,0.005442065763296087,0.029054690868392664,0.0005841184293643155,0.0007380463976455365,0.00804852608373617,0.0003074944250069129,34856,1462,440,4982,395,88
90.0,-60.0,0.0,0.037367432957806375,0.00827205959125449,0.7786291715410334,36773,5620,0.008729321031630006,0.027762907352664994,0.0008752045735113725,0.0012901193043605888,0.006513773398183288,0.00046816688871061313,34862,1471,440,5131,395,94
90.0,-55.0,0.0,0.03118597105011329,0.0064981815281031355,0.7916312588868536,36892,5988,0.0038409994650975554,0.026096546670856927,0.001248424914158804,0.0005955735915398371,0.005274002927162713,0.0006286050094005856,34979,1473,440,5526,367,95
90.0,-50.0,0.0,0.02903342432238037,0.005105047977188413,0.8241665219884795,36844,5958,0.003217505771016424,0.024124487909536956,0.0016914306418269918,0.0007700641042448537,0.003506174344761398,0.0008288095281821608,34920,1486,438,5531,330,97
90.0,-45.0,0.0,0.03306447277632801,0.0058437386427925226,0.8232623068777236,36961,6054,0.008962313935822497,0.021910675703527772,0.0021914831369777422,0.001884795766695009,0.0029015417529258307,0.0010574011231716835,35038,1487,436,5621,332,101
90.0,-40.0,0.0,0.0503748998768104,0.008166121766295957,0.837893042243938,37014,6257,0.028120640799460722,0.019519247484019744,0.0027350115933299367,0.004127331566209353,0.0027247124445949214,0.001314077755491683,35085,1494,435,5841,309,107
90.0,-35.0,0.0,0.04353985318770369,0.006338177180140744,0.8544281453403995,37092,6299,0.023215880452380117,0.017016396603531637,0.003307576131791934,0.002404562811682783,0.002361161026274306,0.001572453342183655,35168,1489,435,5880,308,111
90.0,-30.0,0.0,0.023213515667188076,0.004736929934254993,0.7959408647027746,37008,6533,0.004848348964172142,0.014471355363708277,0.003893811339307658,0.0008565368223536576,0.002039758423972817,0.001840634687928518,35089,1487,432,6060,354,119
90.0,-25.0,0.0,0.019763522031343305,0.004995789968694837,0.7472216763402835,37059,6788,0.003330209992012536,0.011955653727885422,0.004477658311445348,0.0005021554273365431,0.0023904523891976207,0.002103182152160673,35125,1503,431,6276,386,126
90.0,-20.0,0.0,0.026935911633327956,0.005186046230159856,0.8074672095470075,37107,6685,0.012352439598356527,0.009540759676278132,0.0050427123586932986,0.00040396066512108904,0.0024054227117672336,0.0023766628532715336,35178,1503,426,6153,399,133
90.0,-15.0,0.0,0.03689015343455446,0.004601046759098497,0.875277104302072,37140,6697,0.024021142410787504,0.007296570417526724,0.005572440606240228,0.00037026372322993304,0.001613265751344661,0.0026175172845239033,35214,1502,424,6136,426,135
90.0,-10.0,0.0,0.017377741588147727,0.004280982869652396,0.7536513678755479,37014,6770,0.006038073096947998,0.005289098601099116,0.0060505698901006134,0.0004184228372566736,0.001028265238709419,0.002834294793686304,35092,1502,420,6198,437,135
90.0,-5.0,0.0,0.021027082371737116,0.004492288323099154,0.7863570302488889,37114,6742,0.010986509488418677,0.003578739329312342,0.0064618335540060955,0.0005585143815037983,0.0009124974492420879,0.0030212764923532682,35187,1506,421,6172,433,137
90.0,0.0,0.0,0.01849068059062671,0.005065605277803353,0.7260454934054072,36877,6744,0.009481062747169849,0.002217216238024223,0.006792401605432636,0.0011506120620112296,0.0007438448365703419,0.0031711483792217815,34949,1510,418,6188,420,136
90.0,5.0,0.0,0.04299631543996858,0.009260985468963695,0.7846097886714531,36831,6590,0.034730024237929424,0.001235444794861974,0.007030846407177185,0.0054129399615419635,0.00056865149753332,0.003279394009888412,34912,1498,421,6067,385,138
90.0,10.0,0.0,0.06227737233466038,0.016509178065072103,0.7349088851026564,36251,6851,0.054465898510511264,0.0006427770284779249,0.007168696795671193,0.012748395520322238,0.0004190720441970327,0.003341710500552833,34444,1393,414,6345,370,136
90.0,15.0,0.0,0.089127958264125,0.035026692811787614,0.6070066733943545,27825,4476,0.0813787713201268,0.0005470286245642252,0.0072021583194339794,0.031281609582740594,0.00038802649785444764,0.0033570567311925776,26856,586,383,4205,150,121
90.0,20.0,0.0,0.0447021855105901,0.01780782932513121,0.6016340337339329,36451,5966,0.03675195941524073,0.0008211290752465481,0.007129097020102824,0.013998572925784153,0.0004858315897460309,0.0033234248096010257,34626,1405,420,5296,533,137
90.0,25.0,0.0,0.03465377039627137,0.011738116848849959,0.6612744669736446,36515,5804,0.026120407151550583,0.001580277864100039,0.0069530853806207505,0.007751088981003805,0.0007436121822613391,0.0032434156855848132,34674,1422,419,5130,541,133
90.0,30.0,0.0,0.014889464881289142,0.006150154662005294,0.5869458901955643,36693,5826,0.00548860741342945,0.002722073323879798,0.006678784143979894,0.0018944031623506527,0.0011374048821266333,0.003118346617528008,34847,1427,419,5150,545,131
90.0,35.0,0.0,0.013815930524660906,0.005280100217840819,0.6178252193425522,36671,5543,0.0032741776789789326,0.0042260937869770246,0.006315659058704948,0.000677568219069213,0.0016499142455480647,0.0029526177532235424,34828,1420,423,4863,549,131
90.0,40.0,0.0,0.01643664845937657,0.005380666114024917,0.6726421370315661,36790,5501,0.004504108962393411,0.006056255951193283,0.005876283545789875,0.0003552531465651435,0.002274413662052952,0.0027509993054068223,34951,1414,425,4818,556,127
90.0,45.0,0.0,0.01606016495635071,0.005785137647684037,0.6397834229344945,36662,5204,0.002524698009344763,0.008160413821162137,0.005375053125843807,0.0002768555435299212,0.0029862779658017848,0.002522004138352331,34838,1399,425,4532,542,130
90.0,50.0,0.0,0.017221398006545884,0.006193247385817308,0.6403748764494472,36532,4862,0.001917082605147486,0.01047638232285012,0.0048279330785482785,0.00021755213703115273,0.0037225786794860168,0.002253116569300138,34707,1399,426,4221,522,119
90.0,55.0,0.0,0.018896696925287743,0.006724086486204536,0.6441660406160032,36459,4582,0.0017095507750314793,0.012935472016840978,0.004251674133415286,0.0001914025095179402,0.004542039818318724,0.0019906441583678715,34631,1400,428,3962,506,114
90.0,60.0,0.0,0.021479884534835403,0.007372216390105252,0.6567851015144321,36451,4324,0.002350816297285925,0.015465997592040825,0.0036630706455086544,0.00022272600301899426,0.005379156367865008,0.00177033401922125,34623,1401,427,3740,474,110
90.0,65.0,0.0,0.024589068687312025,0.007992702449949983,0.6749489559125018,36436,4073,0.003514795577447348,0.017995546839302455,0.003078726270562222,0.00027740917119843347,0.006218680540669756,0.0014966127380817936,34607,1401,428,3508,458,107
90.0,70.0,0.0,0.028961270515787355,0.008404746877598632,0.709793571624662,36375,3940,0.005993483193845989,0.02045309914397469,0.002514688177966676,0.0002580061714054599,0.006913665145468992,0.0012330755607241801,34545,1401,429,3384,450,106
90.0,75.0,0.0,0.04765802700694192,0.008866462376073813,0.8139565791344591,36279,3734,0.022901018225454168,0.022770870154488955,0.0019861386269987894,0.00022830224945525623,0.007652868634092691,0.0009852914925258666,34448,1402,429,3194,434,106
90.0,80.0,0.0,0.030997104933125876,0.009331246842015759,0.6989639238197476,36169,3584,0.004604720335401459,0.02488504676066004,0.001507337837064377,0.00021390801569840483,0.008342500303469478,0.0007748385228478753,34338,1399,432,3053,428,103
90.0,85.0,0.0,0.03177306373439391,0.009778908137206733,0.6922264651922377,36068,3206,0.00394688113335952,0.026734605783680337,0.0010915768173540559,0.0002623369748648399,0.008945006477835998,0.0005715646845058953,34241,1392,435,2695,412,99
90.0,90.0,0.0,0.03352040637504575,0.010341965160787394,0.6914725601749725,35877,3174,0.004510412666038815,0.02825866401123634,0.0007513296977705962,0.0004978992483959144,0.009443023909455051,0.0004010420029364278,34067,1375,435,2672,409,93
95.0,-90.0,0.0,0.0339351723276295,0.0118283349033651,0.6514432050272911,38443,6054,0.005286519389225197,0.02826843204996094,0.0003802208884433639,0.002690847194511241,0.008901320422104092,0.0002361672867497683,36543,1472,428,5556,425,73
95.0,-85.0,0.0,0.03564323621894005,0.010041897649058332,0.7182663889615533,33203,4465,0.005910806535107109,0.029405184837401552,0.0003272448464313899,0.0009340860886396728,0.008900273441226639,0.0002075381191920217,31673,1375,155,4092,352,21
95.0,-80.0,0.0,0.06873487952880426,0.012987872621008378,0.8110439312610472,33108,4379,0.038323409996488964,0.03008539731866882,0.00032607221364649216,0.0036568817783698246,0.009134506671061856,0.000196484171576698,31590,1363,155,4015,344,20
95.0,-75.0,0.0,0.05583947883049505,0.01254663514164975,0.7753088781552563,32994,4797,0.02526507205903459,0.030254293722989316,0.00032011304847114557,0.0028687156834940014,0.009495495036366718,0.00018242442178902955,31501,1338,155,4406,372,19
95.0,-70.0,0.0,0.03613422835330283,0.009682762786953458,0.7320334976499253,34082,4891,0.005761742247639452,0.029906547223995338,0.0004659388816680337,0.0007902575785561196,0.008635723814600049,0.00025678139379729087,32207,1459,416,4397,418,76
95.0,-65.0,0.0,0.04721509883829219,0.010407412445178711,0.779574485678337,33866,4949,0.017379177799329605,0.02906433545744194,0.0007715855815206469,0.0027173722948915144,0.0072994297838155295,0.0003906103664716666,32005,1446,415,4525,347,77
95.0,-60.0,0.0,0.034994643525425896,0.006756908247738738,0.8069159286383528,33677,5051,0.006052820677011734,0.027777956584295764,0.0011638662641184007,0.0006725115642699747,0.005492696473308073,0.0005917002101606902,31802,1460,415,4621,349,81
95.0,-55.0,0.0,0.0308626019740463,0.006134906565597096,0.8012187510710793,33788,5297,0.003113357337876834,0.02611713484468786,0.0016321097914816004,0.0007245862578853638,0.004593825155629758,0.0008164951520819737,31920,1455,413,4857,358,82
95.0,-50.0,0.0,0.03146226681426538,0.006379423858054694,0.7972357206263923,33724,5287,0.005146984945489181,0.02415013203289395,0.0021651498358822535,0.001728444135554712,0.0035884708427477564,0.0010625088797522253,31840,1471,413,4878,324,85
95.0,-45.0,0.0,0.047591809268211924,0.014569696779564906,0.6938612546235667,33593,5442,0.022899583050593725,0.021941346010545315,0.002750880207072887,0.010305796255768222,0.002932856890864255,0.0013310436329324294,31716,1467,410,5033,323,86
95.0,-40.0,0.0,0.06896087757900354,0.025953972563391915,0.6236420783123255,33663,5520,0.04603007270407011,0.01955472957218137,0.003376075302752049,0.021515197747494753,0.002811720831814421,0.0016270539840827435,31785,1469,409,5126,296,98
95.0,-35.0,0.0,0.03265143663891276,0.008175481231676997,0.749613429813567,33624,5439,0.011568611059540988,0.017056503502933192,0.004026322076438586,0.003729589081699147,0.002522660869896615,0.0019232312800812358,31751,1465,408,5018,317,104
95.0,-30.0,0.0,0.02346094948445937,0.0054569596271575385,0.7674024390712639,33610,5609,0.004259036179142058,0.014515762911848154,0.004686150393469161,0.0008741181980649868,0.0023586142284592695,0.0022242272006332818,31738,1469,403,5110,392,107
95.0,-25.0,0.0,0.024863922025723025,0.0054863568600960495,0.7793446723964093,33674,5674,0.007520778272835071,0.012003937144454462,0.005339206608433489,0.0008517470116374041,0.0021134444093575044,0.002521165439101141,31796,1477,401,5147,421,106
95.0,-20.0,0.0,0.02690584638884279,0.005683324992204741,0.7887698862890453,33666,5649,0.01134437543774413,0.009592852501650841,0.005968618449447817,0.00051538002747616,0.0023584691613700902,0.002809475803358491,31790,1479,397,5122,414,113
95.0,-15.0,0.0,0.019876087482551222,0.005138595862212684,0.7414684420802764,33794,5711,0.005966221847861715,0.007352629474072735,0.006557236160616771,0.00041462596474108347,0.0016465430122911493,0.0030774268851804514,31910,1489,395,5178,419,114
95.0,-10.0,0.0,0.01642088376934013,0.005123826642728151,0.6879688867724048,33707,5789,0.003983472771000177,0.00534933475299023,0.0070880762453497245,0.0005403868426658771,0.0012629516115284733,0.0033204881885338005,31817,1496,394,5278,397,114
95.0,-5.0,0.0,0.01833452977839983,0.00528878088623907,0.7115398676616262,33549,5782,0.007146408984705983,0.00364312769011762,0.007544993103576225,0.0007381442553285721,0.0010209235184007752,0.0035297131125097223,31664,1495,390,5266,400,116
95.0,0.0,0.0,0.017861775252468487,0.005672919750891918,0.6823988841698182,33286,5782,0.007664582139398546,0.0022839121650255674,0.007913280948044376,0.0011333135544378085,0.0008428004852872353,0.003696805711166875,31404,1495,387,5268,397,117
95.0,5.0,0.0,0.042737463273151303,0.0074735502272777945,0.8251288294882757,33090,5634,0.03325377153870651,0.0013030117002217605,0.00818068003422303,0.003011619906595088,0.0006432330993526108,0.003818697221330096,31235,1477,378,5133,381,120
95.0,10.0,0.0,0.06253928670606945,0.016006031529656226,0.7440643734092536,32247,5862,0.05348701118092898,0.000714367347514584,0.008337908177625886,0.011623059726871287,0.0004916361862268551,0.0038913356165580846,30471,1402,374,5362,380,120
95.0,15.0,0.0,0.07085379955532432,0.033377568100505385,0.5289233843494393,23053,3516,0.06185105486038123,0.0006226156972858879,0.008380128997657206,0.029003907398580882,0.00046110724855821436,0.00391255345336629,22110,608,335,3257,156,103
95.0,20.0,0.0,0.04375056092542274,0.014095829415526218,0.6778137441585266,32129,5055,0.034550681751842977,0.0008956076625299618,0.008304271511049802,0.009649072244784064,0.0005688016645145266,0.0038779555062276273,30351,1413,365,4400,536,119
95.0,25.0,0.0,0.03369912960855474,0.016899198421669613,0.498527154322121,32699,4945,0.023935205225120153,0.001648841794527333,0.008115082588907254,0.0122941806250858,0.0008130206468244918,0.0037919971497593205,30899,1419,381,4278,545,122
95.0,30.0,0.0,0.01846643460393936,0.006839501917478279,0.6296252057222114,32998,4955,0.007858795536622897,0.0027894039544993253,0.007818235112817139,0.0019818782969397734,0.0012029427593749065,0.003654680861163599,31192,1419,387,4298,540,117
95.0,35.0,0.0,0.015647837828624916,0.00594489304597789,0.6200821409905737,33163,4723,0.003932522712398027,0.004291633558201794,0.007423681558025096,0.0007597200976466067,0.001713477396681657,0.003471695551649625,31351,1419,393,4069,542,112
95.0,40.0,0.0,0.019179706821674802,0.006012993679835854,0.6864918877153728,33422,4859,0.0061167048598770105,0.006118399759053792,0.006944602202743999,0.00042685187773467727,0.0023330366454780596,0.0032531051566231164,31622,1404,396,4202,544,113
95.0,45.0,0.0,0.020953327021122875,0.006431853405089323,0.6930390386879647,33427,4833,0.006337866768087197,0.008218934569791878,0.006396525683243799,0.00038613849731915754,0.003045300592948489,0.003000414314821677,31614,1415,398,4175,549,109
95.0,50.0,0.0,0.01943313524714998,0.006850772816278914,0.6474695035489123,33355,4671,0.003105851160847461,0.01053107498424916,0.0057962091020533615,0.00030045518212698806,0.00382413023232322,0.002726187401828706,31558,1392,405,4031,534,106
95.0,55.0,0.0,0.020315779930048263,0.007315367686405747,0.6399169654527574,33320,4274,0.0021682995085766975,0.012986361870149682,0.005161118551321883,0.00029066764864445736,0.004593267202011558,0.0024314328357497314,31525,1389,406,3653,514,107
95.0,60.0,0.0,0.023285878728818474,0.007961962565498183,0.6580776418952787,33228,4020,0.0032642951878460134,0.015513029192567569,0.004508554348404894,0.00033807860006782655,0.005432745754251046,0.00219113821117931,31461,1361,406,3417,499,104
95.0,65.0,0.0,0.02614376335879984,0.008530903648074755,0.6736925923404482,33266,3885,0.004249558259337262,0.01803866339851027,0.00385554170095231,0.0003973791416739976,0.006266938532520432,0.0018665859738803252,31505,1354,407,3308,483,94
95.0,70.0,0.0,0.029012768987489904,0.009136146135206752,0.6850991320702209,33254,3638,0.005302273070817052,0.020492083457816744,0.0032184124588561084,0.0004931926285107057,0.0070754735095065425,0.0015674799971895034,31492,1354,408,3096,451,91
95.0,75.0,0.0,0.04207348951739665,0.009623347206121274,0.7712729009049228,33150,3492,0.016655619635208445,0.022805374490967496,0.0026124953912207076,0.0006355658624416784,0.007705264355219439,0.0012825169884601562,31394,1348,408,2961,443,88
95.0,80.0,0.0,0.03532502767633527,0.009942406038885307,0.7185449894057446,33153,3456,0.008358303854745688,0.024914738379791607,0.0020519854417979703,0.0005504352260124592,0.008372262027386265,0.001019708785486583,31396,1348,409,2937,433,86
95.0,85.0,0.0,0.03171377464145528,0.010044145806132238,0.6832875960150503,33098,3244,0.003404679384612114,0.02675921883984146,0.0015498764170017005,0.0002906263420616091,0.008970246341318246,0.000783273122752383,31346,1343,409,2739,421,84
95.0,90.0,0.0,0.03414925867765131,0.01059488842207674,0.6897476304804686,33043,3144,0.0047534026070390825,0.028277847845760568,0.0011180082248516648,0.0005355960184303609,0.009461544884351612,0.0005977475192947679,31280,1353,410,2652,405,87
100.0,-90.0,0.0,0.03292062119963333,0.009559817343807835,0.7096100560850196,33254,4263,0.004276976906939389,0.028295932949552835,0.00034771134314110625,0.0007126235466524732,0.008624430745665653,0.00022276305148970915,31694,1398,162,3885,356,22
